_row_id,Order_ID,y_true,y_pred,error,abs_error,risk_level,Traffic,Vehicle,Order_Period,Area,Category
38265,mzie762402123,80,103.60003108227606,-23.60003108227606,23.60003108227606,medium,Low ,motorcycle ,Night,Urban ,Books
12149,befo721902173,90,77.30787999975294,12.692120000247058,12.692120000247058,low,Low ,motorcycle ,Night,Urban ,Kitchen
5114,zmnl146544808,80,68.95252060194572,11.047479398054278,11.047479398054278,low,Low ,motorcycle ,Night,Urban ,Snacks
2861,chsq177485822,130,109.42887951471258,20.571120485287423,20.571120485287423,medium,Low ,motorcycle ,Night,Urban ,Home
34775,flqp970795482,65,70.05108901065732,-5.051089010657321,5.051089010657321,low,Low ,scooter ,Night,Urban ,Pet Supplies
11156,kixh464329665,70,68.94317081318663,1.0568291868133741,1.0568291868133741,low,Low ,scooter ,Night,Urban ,Shoes
39908,srjn250979613,135,110.08963635248512,24.910363647514885,24.910363647514885,medium,Low ,van,Night,Metropolitian ,Kitchen
31265,diuj149816846,80,86.27622638321024,-6.276226383210243,6.276226383210243,low,Low ,scooter ,Night,Urban ,Outdoors
20770,rhcu717757209,80,83.38549047423814,-3.3854904742381393,3.3854904742381393,low,Low ,motorcycle ,Night,Metropolitian ,Sports
24359,sfyo711452488,19,17.73894526315073,1.261054736849271,1.261054736849271,low,Low ,motorcycle ,Night,Urban ,Grocery
1580,mfgp327027920,115,98.7849777910726,16.215022208927394,16.215022208927394,medium,Low ,motorcycle ,Night,Metropolitian ,Electronics
35530,lldw299591852,90,82.86563493291226,7.134365067087742,7.134365067087742,low,Low ,motorcycle ,Night,Metropolitian ,Kitchen
36679,sprn091978904,110,113.40139428452308,-3.4013942845230787,3.4013942845230787,low,Low ,motorcycle ,Night,Metropolitian ,Books
6677,sosf656040702,75,72.46981211579092,2.5301878842090844,2.5301878842090844,low,Low ,van,Night,Metropolitian ,Skincare
3198,xptn511993538,55,80.85976916391661,-25.85976916391661,25.85976916391661,medium,Low ,motorcycle ,Night,Metropolitian ,Electronics
6068,ikhp435158498,140,113.41264787637068,26.587352123629316,26.587352123629316,medium,Low ,van,Night,Metropolitian ,Cosmetics
32320,hhhd714299559,90,73.47318194582125,16.526818054178747,16.526818054178747,medium,Low ,motorcycle ,Late Night,Urban ,Cosmetics
27275,ifvx948197057,145,118.9753413647074,26.024658635292596,26.024658635292596,medium,Low ,scooter ,Late Night,Metropolitian ,Outdoors
7006,vgnn056259373,115,112.83632994724874,2.1636700527512573,2.1636700527512573,low,Low ,motorcycle ,Late Night,Urban ,Skincare
19324,ecvu278850655,60,77.60391591184853,-17.60391591184853,17.60391591184853,medium,Low ,scooter ,Late Night,Other,Pet Supplies
33229,zbmx202912330,120,121.87502449523517,-1.8750244952351665,1.8750244952351665,low,Low ,motorcycle ,Late Night,Metropolitian ,Pet Supplies
38609,bjkt092367655,130,111.467510883224,18.532489116776006,18.532489116776006,medium,Low ,scooter ,Late Night,Metropolitian ,Shoes
13060,vqia322532701,95,116.37089173040036,-21.37089173040036,21.37089173040036,medium,Low ,motorcycle ,Late Night,Metropolitian ,Clothing
1396,mvwq665627868,90,78.96473560892485,11.035264391075145,11.035264391075145,low,Low ,motorcycle ,Late Night,Urban ,Electronics
24790,otqh745386320,105,111.92054541998036,-6.920545419980357,6.920545419980357,low,Low ,motorcycle ,Late Night,Metropolitian ,Toys
32926,yriz225455458,115,105.73246534290506,9.267534657094942,9.267534657094942,low,Low ,scooter ,Late Night,Urban ,Kitchen
24507,zudp426829089,100,118.06516875649132,-18.065168756491317,18.065168756491317,medium,Low ,motorcycle ,Late Night,Metropolitian ,Electronics
17853,sixi076585937,125,130.45103204843528,-5.45103204843528,5.45103204843528,low,Medium ,motorcycle ,Evening,Metropolitian ,Clothing
41817,aeim998413135,190,145.33813912017237,44.66186087982763,44.66186087982763,high,Medium ,scooter ,Evening,Metropolitian ,Shoes
5526,gnky574209256,80,128.8295118093998,-48.829511809399804,48.829511809399804,high,Medium ,motorcycle ,Evening,Metropolitian ,Electronics
2511,lskl898371493,115,108.0592869477592,6.940713052240795,6.940713052240795,low,Medium ,scooter ,Evening,Metropolitian ,Books
28754,vjha661017162,175,206.6257000736305,-31.625700073630497,31.625700073630497,high,Medium ,motorcycle ,Evening,Metropolitian ,Electronics
21241,rnmf699392845,190,192.8438245870968,-2.8438245870968046,2.8438245870968046,low,Medium ,motorcycle ,Evening,Metropolitian ,Toys
25361,vacm594791702,175,178.92058999544918,-3.920589995449177,3.920589995449177,low,Medium ,motorcycle ,Evening,Metropolitian ,Snacks
5058,muju181262354,125,107.07376359824718,17.926236401752817,17.926236401752817,medium,Medium ,scooter ,Evening,Metropolitian ,Skincare
12310,ekgc979977727,180,188.65906276323147,-8.659062763231475,8.659062763231475,low,Medium ,motorcycle ,Evening,Urban ,Snacks
33294,jcjs938224326,140,163.45825386626507,-23.458253866265068,23.458253866265068,medium,Medium ,motorcycle ,Evening,Metropolitian ,Apparel
38922,walt616620745,55,93.51061982247644,-38.51061982247644,38.51061982247644,high,Medium ,motorcycle ,Evening,Metropolitian ,Outdoors
23289,egzz321908013,165,173.8021480864984,-8.802148086498391,8.802148086498391,low,Medium ,motorcycle ,Evening,Metropolitian ,Sports
27966,ilur834537029,85,110.1159952019542,-25.115995201954206,25.115995201954206,medium,Medium ,scooter ,Evening,Urban ,Jewelry
27365,oejy399369868,145,129.9875672374261,15.012432762573894,15.012432762573894,medium,Medium ,scooter ,Evening,Metropolitian ,Cosmetics
25423,nggb736674588,175,180.89978181748472,-5.8997818174847225,5.8997818174847225,low,Medium ,motorcycle ,Evening,Metropolitian ,Electronics
24715,syzh099398003,80,74.98202451511436,5.017975484885639,5.017975484885639,low,Medium ,scooter ,Evening,Metropolitian ,Apparel
38569,yhdh865760122,155,178.82040736997382,-23.82040736997382,23.82040736997382,medium,Medium ,scooter ,Evening,Metropolitian ,Skincare
42204,avor854327218,150,128.87335699070113,21.126643009298874,21.126643009298874,medium,Medium ,motorcycle ,Evening,Urban ,Home
14765,ngtg114613000,90,106.96664372879582,-16.966643728795816,16.966643728795816,medium,Medium ,scooter ,Evening,Metropolitian ,Shoes
23753,yjez407853136,16,18.255299134867748,-2.255299134867748,2.255299134867748,low,Medium ,motorcycle ,Evening,Metropolitian ,Grocery
43246,srss558052841,160,154.33229265279758,5.667707347202423,5.667707347202423,low,Medium ,motorcycle ,Evening,Metropolitian ,Outdoors
42550,pgxi991730739,33,40.90557719911526,-7.905577199115257,7.905577199115257,low,Medium ,motorcycle ,Evening,Metropolitian ,Grocery
35332,qoik010251402,115,129.0884387228927,-14.088438722892704,14.088438722892704,low,Medium ,motorcycle ,Evening,Metropolitian ,Jewelry
37624,gyjr070399358,180,186.42817591298115,-6.428175912981146,6.428175912981146,low,Medium ,motorcycle ,Evening,Metropolitian ,Apparel
156,ltoi660207512,165,185.5731488598816,-20.5731488598816,20.5731488598816,medium,Medium ,motorcycle ,Evening,Metropolitian ,Toys
11457,tjjs084182176,190,180.71166655104648,9.288333448953523,9.288333448953523,low,Medium ,van,Evening,Urban ,Cosmetics
17695,nwbp941864267,28,21.427086793051885,6.572913206948115,6.572913206948115,low,Medium ,scooter ,Evening,Metropolitian ,Grocery
41891,zbxr948294619,110,132.34488406537778,-22.344884065377784,22.344884065377784,medium,Medium ,motorcycle ,Evening,Metropolitian ,Electronics
18067,ettb788098025,38,33.59565328831074,4.404346711689257,4.404346711689257,low,Medium ,motorcycle ,Evening,Metropolitian ,Grocery
43226,ctkm956873386,240,236.1787024077433,3.8212975922567125,3.8212975922567125,low,Medium ,motorcycle ,Evening,Semi-Urban ,Shoes
3528,fevf147208537,100,102.22011790390324,-2.220117903903244,2.220117903903244,low,Medium ,scooter ,Evening,Urban ,Apparel
11007,iocj156839670,25,18.2542539620601,6.745746037939899,6.745746037939899,low,Medium ,motorcycle ,Evening,Urban ,Grocery
18325,nids257929792,38,31.87413729403683,6.1258627059631685,6.1258627059631685,low,Medium ,motorcycle ,Evening,Metropolitian ,Grocery
41267,jpus007477697,195,124.88564019889508,70.11435980110492,70.11435980110492,high,Medium ,motorcycle ,Evening,Metropolitian ,Skincare
30749,piof092144868,130,162.37324873447054,-32.373248734470536,32.373248734470536,high,Medium ,motorcycle ,Evening,Metropolitian ,Kitchen
2845,fzrw362756751,55,89.59977380324942,-34.59977380324942,34.59977380324942,high,Medium ,motorcycle ,Evening,Urban ,Cosmetics
37663,uxat386411656,75,107.82433375176038,-32.82433375176038,32.82433375176038,high,Medium ,scooter ,Evening,Metropolitian ,Cosmetics
27850,wjoy730698812,120,112.6761216885322,7.323878311467794,7.323878311467794,low,Medium ,scooter ,Evening,Metropolitian ,Books
35881,kitz219579690,220,174.61650666764132,45.38349333235868,45.38349333235868,high,Medium ,motorcycle ,Evening,Metropolitian ,Kitchen
41783,mfxl901380131,130,128.0946340899092,1.9053659100908078,1.9053659100908078,low,Medium ,motorcycle ,Evening,Urban ,Toys
9629,omnc127744850,85,127.87261128291466,-42.87261128291466,42.87261128291466,high,Medium ,motorcycle ,Evening,Urban ,Pet Supplies
33114,hvll234507523,165,162.64708969004243,2.352910309957565,2.352910309957565,low,Medium ,motorcycle ,Evening,Metropolitian ,Toys
8028,nmlq634659237,195,135.8353632831916,59.16463671680839,59.16463671680839,high,Medium ,motorcycle ,Evening,Metropolitian ,Apparel
39060,dwbq379938181,170,177.6665588204237,-7.666558820423688,7.666558820423688,low,Medium ,motorcycle ,Evening,Metropolitian ,Apparel
37288,ejxr121863111,125,156.87811955964816,-31.878119559648155,31.878119559648155,high,Medium ,scooter ,Evening,Metropolitian ,Apparel
26889,sbwh345066011,195,185.09317305485305,9.906826945146946,9.906826945146946,low,Medium ,scooter ,Evening,Metropolitian ,Books
19821,ulee518709369,140,107.1714963688494,32.828503631150596,32.828503631150596,high,Medium ,scooter ,Evening,Metropolitian ,Snacks
20015,vpej355144930,215,186.09165356805676,28.908346431943244,28.908346431943244,medium,Medium ,scooter ,Evening,Metropolitian ,Pet Supplies
16804,pmax562899477,130,138.24939964628146,-8.24939964628146,8.24939964628146,low,Medium ,van,Evening,Metropolitian ,Snacks
14406,mvph275864445,170,184.46144089816545,-14.46144089816545,14.46144089816545,low,Medium ,motorcycle ,Evening,Metropolitian ,Books
39053,qxgq250095556,210,198.01737396952436,11.982626030475643,11.982626030475643,low,Medium ,motorcycle ,Evening,Metropolitian ,Home
35051,axzi136369540,160,169.2148836038462,-9.214883603846204,9.214883603846204,low,Medium ,scooter ,Evening,Metropolitian ,Cosmetics
28877,ywrm895244035,12,15.932439544073054,-3.9324395440730537,3.9324395440730537,low,Medium ,scooter ,Evening,Metropolitian ,Grocery
34457,ulxw066377353,165,177.03301764987435,-12.033017649874353,12.033017649874353,low,Medium ,scooter ,Evening,Metropolitian ,Cosmetics
18667,tkgv070352679,130,127.49541494992148,2.504585050078518,2.504585050078518,low,Medium ,scooter ,Evening,Metropolitian ,Cosmetics
32774,vjjb745921803,155,184.75317096886965,-29.753170968869654,29.753170968869654,medium,Medium ,motorcycle ,Evening,Metropolitian ,Toys
34541,ulor158404094,175,196.1070958524547,-21.107095852454705,21.107095852454705,medium,Medium ,motorcycle ,Evening,Metropolitian ,Shoes
17612,ybem498963765,225,193.09254010825427,31.90745989174573,31.90745989174573,high,Medium ,motorcycle ,Evening,Metropolitian ,Electronics
20764,smll693035969,95,76.89373438756213,18.106265612437866,18.106265612437866,medium,Medium ,scooter ,Evening,Metropolitian ,Skincare
3194,syfr338202107,160,198.6009228058654,-38.600922805865395,38.600922805865395,high,Medium ,motorcycle ,Evening,Metropolitian ,Apparel
26073,iflx800118402,95,67.01730612899948,27.98269387100052,27.98269387100052,medium,Medium ,scooter ,Evening,Urban ,Snacks
6048,hclw249582481,130,93.49403563515509,36.505964364844914,36.505964364844914,high,Medium ,motorcycle ,Evening,Metropolitian ,Jewelry
1775,tetd715171593,185,175.23464392530929,9.765356074690715,9.765356074690715,low,Medium ,motorcycle ,Evening,Metropolitian ,Electronics
27603,rbfj261360889,220,182.8118885928017,37.188111407198306,37.188111407198306,high,Medium ,van,Evening,Metropolitian ,Jewelry
5692,obbr522089026,235,162.7167002497192,72.2832997502808,72.2832997502808,high,Medium ,motorcycle ,Evening,Metropolitian ,Shoes
18494,iyfb402848292,115,138.42208761041067,-23.42208761041067,23.42208761041067,medium,Medium ,van,Evening,Metropolitian ,Apparel
8454,zwod996347753,160,179.16717098156775,-19.16717098156775,19.16717098156775,medium,Medium ,motorcycle ,Evening,Metropolitian ,Cosmetics
457,idya109511672,160,175.65006645570563,-15.650066455705627,15.650066455705627,medium,Medium ,motorcycle ,Evening,Metropolitian ,Outdoors
6741,jule342607051,120,109.61884722764935,10.381152772350646,10.381152772350646,low,Medium ,scooter ,Evening,Urban ,Skincare
9578,rmbd187590095,210,166.39374058624745,43.606259413752554,43.606259413752554,high,Medium ,motorcycle ,Evening,Metropolitian ,Sports
14911,uizo208687408,80,70.18210645563626,9.817893544363741,9.817893544363741,low,Medium ,scooter ,Evening,Metropolitian ,Kitchen
15773,pfbc217130421,105,106.14962010858623,-1.1496201085862339,1.1496201085862339,low,Medium ,van,Evening,Urban ,Clothing
35281,rqzh578607240,125,117.2605060248015,7.739493975198499,7.739493975198499,low,Medium ,scooter ,Evening,Metropolitian ,Cosmetics
12621,cqgg975502873,175,173.20795154541997,1.7920484545800264,1.7920484545800264,low,Medium ,scooter ,Evening,Metropolitian ,Snacks
14782,ayrb503698653,175,191.8882559419978,-16.888255941997812,16.888255941997812,medium,Medium ,motorcycle ,Evening,Metropolitian ,Electronics
30511,lkod903231630,165,134.48864221402653,30.511357785973473,30.511357785973473,high,Medium ,motorcycle ,Evening,Metropolitian ,Jewelry
15871,wmgo748483199,95,108.3780618789564,-13.378061878956402,13.378061878956402,low,Medium ,scooter ,Evening,Urban ,Kitchen
28724,vpkr989026779,105,112.48672606850803,-7.486726068508034,7.486726068508034,low,Medium ,scooter ,Evening,Metropolitian ,Apparel
1493,spzf003661647,160,181.3192128805861,-21.319212880586093,21.319212880586093,medium,Medium ,scooter ,Evening,Metropolitian ,Toys
37278,galn550393266,220,204.3815491796919,15.618450820308112,15.618450820308112,medium,Medium ,motorcycle ,Evening,Metropolitian ,Shoes
34430,czkw407089140,33,37.29864170268805,-4.298641702688052,4.298641702688052,low,Medium ,scooter ,Evening,Metropolitian ,Grocery
5873,vcdt165986740,150,155.93848869792856,-5.9384886979285625,5.9384886979285625,low,Medium ,motorcycle ,Evening,Urban ,Cosmetics
28926,oqiv437300545,155,162.13826197103654,-7.138261971036542,7.138261971036542,low,Medium ,motorcycle ,Evening,Urban ,Toys
12249,hxqr960762689,190,177.22136832963662,12.778631670363382,12.778631670363382,low,Medium ,scooter ,Evening,Metropolitian ,Electronics
38016,txxq881622986,95,125.28717600213568,-30.28717600213568,30.28717600213568,high,Medium ,motorcycle ,Evening,Metropolitian ,Sports
39152,zomg020433474,120,114.1066217884342,5.893378211565803,5.893378211565803,low,Medium ,scooter ,Evening,Metropolitian ,Cosmetics
13317,xnpr120056487,150,174.1151258086185,-24.1151258086185,24.1151258086185,medium,Medium ,motorcycle ,Evening,Metropolitian ,Outdoors
36161,jjic494233531,120,124.55223029426288,-4.552230294262884,4.552230294262884,low,Medium ,motorcycle ,Evening,Metropolitian ,Jewelry
35278,jdas342010188,215,190.44231739704105,24.55768260295895,24.55768260295895,medium,Medium ,motorcycle ,Evening,Metropolitian ,Snacks
1265,bsqk265680919,185,161.66101329386817,23.338986706131834,23.338986706131834,medium,Medium ,motorcycle ,Evening,Metropolitian ,Clothing
17607,gxpq028459707,140,173.90470505978382,-33.90470505978382,33.90470505978382,high,Medium ,motorcycle ,Evening,Metropolitian ,Books
7708,eibm127781911,95,114.80795408095048,-19.80795408095048,19.80795408095048,medium,Medium ,van,Evening,Metropolitian ,Snacks
11710,rkom743712708,240,191.0246839580448,48.97531604195521,48.97531604195521,high,Medium ,motorcycle ,Evening,Metropolitian ,Apparel
37832,qbax453602946,125,138.9419223290374,-13.941922329037396,13.941922329037396,low,Medium ,motorcycle ,Evening,Metropolitian ,Kitchen
13510,insv410336716,155,202.52642959685843,-47.526429596858435,47.526429596858435,high,Medium ,motorcycle ,Evening,Metropolitian ,Cosmetics
25261,jhog501801615,175,198.1128033692449,-23.112803369244887,23.112803369244887,medium,Medium ,motorcycle ,Evening,Metropolitian ,Pet Supplies
35757,saen425907477,170,167.78954256184645,2.210457438153554,2.210457438153554,low,Medium ,scooter ,Evening,Metropolitian ,Shoes
28892,rpkq173170007,75,108.4214363044545,-33.4214363044545,33.4214363044545,high,Medium ,scooter ,Evening,Metropolitian ,Toys
37036,hzdv198398079,100,115.74313330226668,-15.743133302266685,15.743133302266685,medium,Medium ,scooter ,Evening,Metropolitian ,Outdoors
3151,vwei208809188,195,178.07880366570058,16.921196334299424,16.921196334299424,medium,Medium ,scooter ,Evening,Metropolitian ,Books
18331,hvqu940339578,235,193.54939696303288,41.450603036967124,41.450603036967124,high,Medium ,motorcycle ,Evening,Metropolitian ,Jewelry
24991,ojag104472716,195,203.81387058771287,-8.81387058771287,8.81387058771287,low,Medium ,motorcycle ,Evening,Metropolitian ,Kitchen
39327,cswc761298100,150,156.2082220653408,-6.208222065340806,6.208222065340806,low,Medium ,motorcycle ,Evening,Urban ,Sports
19155,ewrk731466259,140,122.01721067959316,17.982789320406837,17.982789320406837,medium,Medium ,motorcycle ,Evening,Metropolitian ,Toys
11047,dwps855440822,23,27.11140416593746,-4.111404165937461,4.111404165937461,low,Medium ,van,Evening,Urban ,Grocery
13535,jwdk288915299,190,186.05333415639237,3.946665843607633,3.946665843607633,low,Medium ,scooter ,Evening,Metropolitian ,Toys
29956,hpwb223498666,135,164.75053986389318,-29.75053986389318,29.75053986389318,medium,Medium ,motorcycle ,Evening,Metropolitian ,Skincare
8980,ovxh162022528,180,173.25062276470288,6.749377235297118,6.749377235297118,low,Medium ,scooter ,Evening,Urban ,Pet Supplies
31503,tdyl655954010,160,157.10264983666875,2.8973501633312537,2.8973501633312537,low,Medium ,van,Evening,Metropolitian ,Outdoors
21769,mshp585828074,230,198.51942797912304,31.480572020876963,31.480572020876963,high,Medium ,motorcycle ,Evening,Metropolitian ,Sports
6777,bxbe506215400,175,199.8278862732068,-24.827886273206786,24.827886273206786,medium,Medium ,motorcycle ,Evening,Metropolitian ,Books
26277,mupd387821718,135,97.99605038660827,37.003949613391725,37.003949613391725,high,Medium ,motorcycle ,Evening,Metropolitian ,Clothing
15047,piku258283900,130,131.20784295876908,-1.2078429587690778,1.2078429587690778,low,Medium ,motorcycle ,Evening,Metropolitian ,Apparel
38662,eeki371226643,100,125.42750762622543,-25.427507626225434,25.427507626225434,medium,Medium ,motorcycle ,Evening,Metropolitian ,Apparel
20850,biuv823381106,150,164.8561552824114,-14.856155282411407,14.856155282411407,low,Medium ,motorcycle ,Evening,Metropolitian ,Snacks
11514,yiuw433772082,130,165.7375977784039,-35.73759777840391,35.73759777840391,high,Medium ,motorcycle ,Evening,Urban ,Home
13683,wcou765945583,180,179.01643277299712,0.9835672270028795,0.9835672270028795,low,Medium ,motorcycle ,Evening,Metropolitian ,Shoes
10490,rqev166023721,120,111.7020281022742,8.297971897725802,8.297971897725802,low,Medium ,scooter ,Evening,Metropolitian ,Clothing
14312,nnti787551106,75,108.42229402912427,-33.422294029124274,33.422294029124274,high,Medium ,van,Evening,Metropolitian ,Apparel
31286,dqzg174164456,120,125.8512611102937,-5.851261110293706,5.851261110293706,low,Medium ,motorcycle ,Evening,Metropolitian ,Skincare
5708,ydxg987244689,205,175.0861848515386,29.913815148461396,29.913815148461396,medium,Medium ,motorcycle ,Evening,Metropolitian ,Clothing
30878,rnvf093673597,130,130.54425212069302,-0.5442521206930166,0.5442521206930166,low,Medium ,motorcycle ,Evening,Metropolitian ,Jewelry
32787,zbkd357141573,130,130.91738923693302,-0.917389236933019,0.917389236933019,low,Medium ,motorcycle ,Evening,Metropolitian ,Electronics
26403,mvjh491897336,80,106.92182162556162,-26.92182162556162,26.92182162556162,medium,Medium ,scooter ,Evening,Metropolitian ,Shoes
22010,icoc721447583,175,197.02364070425952,-22.02364070425952,22.02364070425952,medium,Medium ,motorcycle ,Evening,Metropolitian ,Apparel
24278,rtqz239303488,100,128.58336212621504,-28.583362126215036,28.583362126215036,medium,Medium ,motorcycle ,Evening,Metropolitian ,Pet Supplies
28264,udyv473142310,135,136.8972443935625,-1.897244393562488,1.897244393562488,low,Medium ,van,Evening,Urban ,Skincare
23012,cyek159795926,170,177.3365578412048,-7.336557841204808,7.336557841204808,low,Medium ,scooter ,Evening,Metropolitian ,Toys
10245,urya159334606,130,130.93685235285946,-0.9368523528594608,0.9368523528594608,low,Medium ,motorcycle ,Evening,Metropolitian ,Apparel
39927,qcga537653671,115,105.7968705223378,9.203129477662202,9.203129477662202,low,Medium ,scooter ,Evening,Metropolitian ,Books
31354,lgme649651270,220,199.94453204803585,20.055467951964147,20.055467951964147,medium,Medium ,motorcycle ,Evening,Metropolitian ,Cosmetics
30911,zhbq767315223,175,203.64222668286016,-28.642226682860155,28.642226682860155,medium,Medium ,motorcycle ,Evening,Metropolitian ,Kitchen
24721,spjs128237487,245,159.06469551858515,85.93530448141485,85.93530448141485,high,Medium ,motorcycle ,Evening,Metropolitian ,Snacks
24753,bjhq318695288,205,179.8619142282419,25.138085771758114,25.138085771758114,medium,Medium ,motorcycle ,Evening,Metropolitian ,Electronics
21408,fbzq655936961,220,165.8290004214313,54.17099957856871,54.17099957856871,high,Medium ,motorcycle ,Evening,Urban ,Cosmetics
27399,eanw385402084,155,174.95684718826186,-19.95684718826186,19.95684718826186,medium,Medium ,motorcycle ,Evening,Metropolitian ,Skincare
21720,degb468487930,160,169.42514634337985,-9.42514634337985,9.42514634337985,low,Medium ,scooter ,Evening,Metropolitian ,Outdoors
34594,cwnu961357144,190,175.38203813962895,14.617961860371054,14.617961860371054,low,Medium ,scooter ,Evening,Metropolitian ,Jewelry
41600,bvza442862549,110,112.01483416242225,-2.0148341624222468,2.0148341624222468,low,Medium ,scooter ,Evening,Metropolitian ,Snacks
26228,okvz245222068,170,161.93810017002698,8.061899829973015,8.061899829973015,low,Medium ,motorcycle ,Evening,Urban ,Electronics
42734,zajp701443238,85,77.07037331272336,7.929626687276638,7.929626687276638,low,Medium ,scooter ,Evening,Metropolitian ,Books
12622,uixn192343976,125,132.8424371286995,-7.842437128699487,7.842437128699487,low,Medium ,motorcycle ,Evening,Metropolitian ,Cosmetics
37530,wibs093838752,190,189.8585698213121,0.14143017868789798,0.14143017868789798,low,Medium ,motorcycle ,Evening,Metropolitian ,Electronics
28598,jaep219690386,175,177.25109542287714,-2.2510954228771425,2.2510954228771425,low,Medium ,motorcycle ,Evening,Metropolitian ,Kitchen
17760,bcnq451430224,135,152.71176896583827,-17.711768965838274,17.711768965838274,medium,Medium ,scooter ,Evening,Metropolitian ,Apparel
37274,nhkq294461317,185,168.99047981205655,16.00952018794345,16.00952018794345,medium,Medium ,scooter ,Evening,Metropolitian ,Shoes
6064,eycb718837854,165,183.12800241377383,-18.128002413773828,18.128002413773828,medium,Medium ,scooter ,Evening,Metropolitian ,Cosmetics
1969,ckoz514175734,125,122.43775710705212,2.5622428929478787,2.5622428929478787,low,Medium ,van,Evening,Metropolitian ,Home
36234,velv794905265,125,116.46200001116954,8.537999988830464,8.537999988830464,low,Medium ,motorcycle ,Evening,Urban ,Kitchen
8145,izsh716323185,100,164.38911367769967,-64.38911367769967,64.38911367769967,high,Medium ,motorcycle ,Evening,Metropolitian ,Sports
16261,qfir376790214,150,133.95894446470348,16.041055535296522,16.041055535296522,medium,Medium ,motorcycle ,Evening,Metropolitian ,Toys
29844,kdne432580978,85,99.7528321429164,-14.752832142916404,14.752832142916404,low,Medium ,motorcycle ,Evening,Metropolitian ,Apparel
24676,rmmu756753564,100,113.31615298865432,-13.316152988654324,13.316152988654324,low,Medium ,van,Evening,Metropolitian ,Books
13280,wdim783578741,185,168.2159900296525,16.784009970347512,16.784009970347512,medium,Medium ,motorcycle ,Evening,Metropolitian ,Shoes
41616,unwv187647076,110,114.2207977024734,-4.220797702473405,4.220797702473405,low,Medium ,scooter ,Evening,Metropolitian ,Clothing
33394,vgwp344063856,210,176.6346079665302,33.36539203346979,33.36539203346979,high,Medium ,scooter ,Evening,Urban ,Cosmetics
19766,yqtj098210194,155,147.91155459628916,7.0884454037108355,7.0884454037108355,low,Medium ,scooter ,Evening,Metropolitian ,Home
14094,xopd045861981,170,170.64991795699277,-0.6499179569927662,0.6499179569927662,low,Medium ,van,Evening,Metropolitian ,Electronics
11724,wrgc258277743,105,126.19451490752084,-21.19451490752084,21.19451490752084,medium,Medium ,motorcycle ,Evening,Metropolitian ,Apparel
8105,cjde711414646,135,106.48151733652516,28.518482663474842,28.518482663474842,medium,Medium ,scooter ,Evening,Metropolitian ,Toys
42247,ccvw103647858,110,91.0848888036659,18.915111196334095,18.915111196334095,medium,Medium ,motorcycle ,Evening,Metropolitian ,Sports
15552,curw007289599,240,197.6214931929272,42.378506807072796,42.378506807072796,high,Medium ,motorcycle ,Evening,Semi-Urban ,Jewelry
19710,zonq343172079,235,196.63433141234387,38.36566858765613,38.36566858765613,high,Medium ,motorcycle ,Evening,Metropolitian ,Jewelry
18589,zeet143515727,165,182.05277621698448,-17.052776216984483,17.052776216984483,medium,Medium ,scooter ,Evening,Metropolitian ,Skincare
25266,apjp499087076,110,127.76964463737605,-17.769644637376047,17.769644637376047,medium,Medium ,motorcycle ,Evening,Metropolitian ,Outdoors
26093,cocy025091243,200,207.04026431791397,-7.040264317913966,7.040264317913966,low,Medium ,motorcycle ,Evening,Metropolitian ,Home
38523,tlgd068015617,100,118.507889243617,-18.507889243617,18.507889243617,medium,Medium ,motorcycle ,Evening,Other,Skincare
5150,mwyh397553747,80,120.12738617657163,-40.12738617657163,40.12738617657163,high,Medium ,motorcycle ,Evening,Urban ,Shoes
20075,kfag828037610,125,133.73880235127726,-8.738802351277258,8.738802351277258,low,Medium ,scooter ,Evening,Metropolitian ,Clothing
34851,pkur073521661,225,201.8240011662104,23.175998833789606,23.175998833789606,medium,Medium ,motorcycle ,Evening,Metropolitian ,Snacks
5764,xhlq090039552,145,173.43624636015502,-28.436246360155025,28.436246360155025,medium,Medium ,motorcycle ,Evening,Metropolitian ,Electronics
36196,cbev270309855,80,100.56939503412644,-20.569395034126444,20.569395034126444,medium,Medium ,scooter ,Evening,Other,Books
30709,qnbq320452892,41,32.5885956172738,8.411404382726197,8.411404382726197,low,Medium ,motorcycle ,Evening,Metropolitian ,Grocery
36805,gmqq875724440,185,172.24826428616618,12.751735713833824,12.751735713833824,low,Medium ,motorcycle ,Evening,Metropolitian ,Jewelry
25852,llik677736621,205,173.51467461491933,31.48532538508067,31.48532538508067,high,Medium ,motorcycle ,Evening,Metropolitian ,Snacks
24569,iqno508149093,160,172.31363246119918,-12.313632461199177,12.313632461199177,low,Medium ,scooter ,Evening,Metropolitian ,Outdoors
43232,icby656235480,165,173.47171478461524,-8.471714784615244,8.471714784615244,low,Medium ,scooter ,Evening,Metropolitian ,Jewelry
17006,yncz659466315,150,171.4493216423178,-21.449321642317813,21.449321642317813,medium,Medium ,motorcycle ,Evening,Metropolitian ,Toys
23761,wlnh551981573,210,174.53270098598264,35.46729901401736,35.46729901401736,high,Medium ,scooter ,Evening,Metropolitian ,Shoes
23164,axeq180415862,125,106.79514936909074,18.204850630909263,18.204850630909263,medium,Medium ,van,Evening,Urban ,Books
12074,uoys094933749,190,199.824751377671,-9.824751377670992,9.824751377670992,low,Medium ,motorcycle ,Evening,Metropolitian ,Outdoors
